37664 2016-11-26 18:49:39,430 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 6978548 ; 消耗时间：1.3010179996490479
37664 2016-11-26 18:49:39,431 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37912 2016-11-26 18:49:39,910 ListenUsers.py[line:266] DEBUG:  用户: uid : 3754239; name : ronniegxq; nickName : ; gender : 0; city : 上海; registDate : 2009/7/9 10:35:00; signinLast : 36; lastSignin : 3个月前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:39,911 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 3754239 ; 消耗时间：1.3265581130981445
37912 2016-11-26 18:49:39,911 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:39,963 ListenArticles.py[line:151] DEBUG:  文章: uid : 15476991792; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第十二回（2）; commentCount : 1; averageScore : 79; timeLast : 96; publishTime : 2012/7/30 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:49:39,963 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15476991792  贡献者为：4397380
35172 2016-11-26 18:49:40,299 HJSpider.py[line:182] INFO:  获取的用户uid为：3536368
35172 2016-11-26 18:49:40,370 HJSpider.py[line:260] INFO:  此次添加 1 个用户
35172 2016-11-26 18:49:40,719 HJSpider.py[line:182] INFO:  获取的用户uid为：30720146
37664 2016-11-26 18:49:40,922 ListenUsers.py[line:266] DEBUG:  用户: uid : 6990160; name : jyz_ou2; nickName : 吾假沪威; gender : 1; city : 天津; registDate : 2010/12/11 16:07:00; signinLast : 700; lastSignin : 5个月前; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:40,922 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 6990160 ; 消耗时间：1.491028070449829
37664 2016-11-26 18:49:40,922 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:41,067 HJSpider.py[line:182] INFO:  获取的用户uid为：11582758
35172 2016-11-26 18:49:41,067 HJSpider.py[line:182] INFO:  获取的用户uid为：3427386
35172 2016-11-26 18:49:41,441 HJSpider.py[line:182] INFO:  获取的用户uid为：11105894
37912 2016-11-26 18:49:43,028 ListenUsers.py[line:266] DEBUG:  用户: uid : 5168825; name : zaizhonglike; nickName : ; gender : -1; city : 南昌; registDate : 2010/7/5 13:57:00; signinLast : 527; lastSignin : 3周前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:43,029 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 5168825 ; 消耗时间：3.1166648864746094
37912 2016-11-26 18:49:43,029 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:43,029 HJSpider.py[line:182] INFO:  获取的用户uid为：9508655
38060 2016-11-26 18:49:43,800 ListenUsers.py[line:266] DEBUG:  用户: uid : 10911012; name : 风中摇曳着凌乱的狗尾巴; nickName : えのころぐさ; gender : -1; city : 德阳; registDate : 2011/11/18 19:29:00; signinLast : 333; lastSignin : 2个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:43,800 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 10911012 ; 消耗时间：4.979970932006836
38060 2016-11-26 18:49:43,801 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:49:43,993 ListenUsers.py[line:266] DEBUG:  用户: uid : 2289413; name : 特务的帽子; nickName : 帽帽; gender : 1; city : 广州; registDate : 2008/8/6 23:27:00; signinLast : 480; lastSignin : 1个月前; selfIntroduction : [[[漫道星辉凉

寒丘剑舞霜

恨别昔日梦

无悔少年郎]]]
37664 2016-11-26 18:49:43,993 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 2289413 ; 消耗时间：3.0701329708099365
37664 2016-11-26 18:49:43,993 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:44,067 HJSpider.py[line:182] INFO:  获取的用户uid为：13771918
35172 2016-11-26 18:49:44,067 HJSpider.py[line:182] INFO:  获取的用户uid为：13370049
37912 2016-11-26 18:49:44,452 ListenUsers.py[line:266] DEBUG:  用户: uid : 2566617; name : suyime; nickName : suyime; gender : -1; city : 深圳; registDate : 2008/10/3 3:29:00; signinLast : 1264; lastSignin : 1年前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:44,452 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 2566617 ; 消耗时间：1.4234521389007568
37912 2016-11-26 18:49:44,452 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:44,453 HJSpider.py[line:182] INFO:  获取的用户uid为：12747775
38060 2016-11-26 18:49:45,099 ListenUsers.py[line:266] DEBUG:  用户: uid : 11476205; name : 大野natsu; nickName : ; gender : -1; city : 上海; registDate : 2012/1/13 10:19:00; signinLast : 111; lastSignin : 3个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:45,100 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 11476205 ; 消耗时间：1.2982900142669678
38060 2016-11-26 18:49:45,100 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:49:45,206 ListenUsers.py[line:266] DEBUG:  用户: uid : 9609407; name : curarpikt29; nickName : ; gender : 1; city : 无锡; registDate : 2011/7/21 17:18:00; signinLast : 346; lastSignin : 3周前; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:45,206 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 9609407 ; 消耗时间：1.2132699489593506
35172 2016-11-26 18:49:45,207 HJSpider.py[line:260] INFO:  此次添加 1 个用户
37664 2016-11-26 18:49:45,207 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:45,208 HJSpider.py[line:182] INFO:  获取的用户uid为：10170809
37912 2016-11-26 18:49:45,809 ListenUsers.py[line:266] DEBUG:  用户: uid : 13606755; name : Bunnywen1218; nickName : ; gender : -1; city : 上海; registDate : 2012/7/5 11:54:00; signinLast : 0; lastSignin : 2年前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:45,810 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 13606755 ; 消耗时间：1.3576171398162842
37912 2016-11-26 18:49:45,810 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:45,950 ListenArticles.py[line:151] DEBUG:  文章: uid : 15487822035; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第十七回（1）; commentCount : 0; averageScore : 77; timeLast : 93; publishTime : 2012/8/11 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:49:45,951 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15487822035  贡献者为：4397380
38060 2016-11-26 18:49:46,401 ListenUsers.py[line:266] DEBUG:  用户: uid : 5131011; name : 绿豆稀饭; nickName : ; gender : 0; city : 重庆; registDate : 2010/6/28 8:59:00; signinLast : 76; lastSignin : 2个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:46,402 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 5131011 ; 消耗时间：1.3018178939819336
38060 2016-11-26 18:49:46,402 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:49:46,433 ListenUsers.py[line:266] DEBUG:  用户: uid : 3536368; name : 543682177; nickName : ; gender : 0; city : 宁波; registDate : 2009/5/9 16:19:00; signinLast : 130; lastSignin : 3年前; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:46,434 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 3536368 ; 消耗时间：1.2242331504821777
37664 2016-11-26 18:49:46,434 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:46,978 HJSpider.py[line:182] INFO:  获取的用户uid为：7265463
35172 2016-11-26 18:49:46,978 HJSpider.py[line:182] INFO:  获取的用户uid为：4628242
35172 2016-11-26 18:49:46,979 HJSpider.py[line:182] INFO:  获取的用户uid为：4473882
37912 2016-11-26 18:49:47,069 ListenUsers.py[line:266] DEBUG:  用户: uid : 30720146; name : 豆沙的豆; nickName : ; gender : 0; city : 鞍山; registDate : 2014/12/24 23:34:00; signinLast : 1; lastSignin : 1年前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:47,070 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 30720146 ; 消耗时间：1.2589709758758545
37912 2016-11-26 18:49:47,070 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:49:47,268 ListenUsers.py[line:221] WARNING:  http://bulo.hujiang.com/u/3427386/: redirect 302
37664 2016-11-26 18:49:47,268 ListenUsers.py[line:223] WARNING:  提示: 用户设定部落主页私有。
35172 2016-11-26 18:49:47,360 HJSpider.py[line:182] INFO:  获取的用户uid为：24567056
37664 2016-11-26 18:49:47,543 ListenUsers.py[line:232] DEBUG:  用户: uid : 3427386; name : qingxi2009; nickName : cc; gender : 0; city : 淄博; registDate : 1970/1/1 0:0:0; signinLast : 941; lastSignin : ; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:47,543 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 3427386 ; 消耗时间：1.1096210479736328
37664 2016-11-26 18:49:47,544 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
38060 2016-11-26 18:49:48,127 ListenUsers.py[line:266] DEBUG:  用户: uid : 11582758; name : 蓝雪柠檬草; nickName : Shelly蓝雪; gender : -1; city : 运城; registDate : 2012/1/27 17:40:00; signinLast : 174; lastSignin : 6天前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:48,127 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 11582758 ; 消耗时间：1.7251079082489014
38060 2016-11-26 18:49:48,128 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:48,181 ListenArticles.py[line:151] DEBUG:  文章: uid : 15492338452; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第十八回（1）; commentCount : 0; averageScore : 82; timeLast : 88; publishTime : 2012/8/13 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:49:48,182 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15492338452  贡献者为：4397380
37912 2016-11-26 18:49:48,391 ListenUsers.py[line:266] DEBUG:  用户: uid : 11105894; name : 武猫; nickName : ; gender : 1; city : 信阳固始县; registDate : 2011/12/4 14:31:00; signinLast : 107; lastSignin : 4个月前; selfIntroduction : [[[]]]
37912 2016-11-26 18:49:48,391 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 11105894 ; 消耗时间：1.3216450214385986
37912 2016-11-26 18:49:48,391 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:48,780 HJSpider.py[line:182] INFO:  获取的用户uid为：9594075
37912 2016-11-26 18:49:49,027 ListenUsers.py[line:221] WARNING:  http://bulo.hujiang.com/u/13370049/: redirect 302
37912 2016-11-26 18:49:49,027 ListenUsers.py[line:223] WARNING:  提示: 您的访问太过频繁，请稍候再试。
37912 2016-11-26 18:49:49,028 ListenUsers.py[line:256] WARNING:  太频繁了，我想把它塞回去，长度是 1
37912 2016-11-26 18:49:49,028 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 13370049 ; 消耗时间：0.6355109214782715
37912 2016-11-26 18:49:49,028 ListenUsers.py[line:208] WARNING:  程序将沉睡8.0秒以避免访问过于频繁
35172 2016-11-26 18:49:49,070 HJSpider.py[line:182] INFO:  获取的用户uid为：14043212
35172 2016-11-26 18:49:49,376 HJSpider.py[line:182] INFO:  获取的用户uid为：8249296
38060 2016-11-26 18:49:49,393 ListenUsers.py[line:266] DEBUG:  用户: uid : 13771918; name : sairu3; nickName : ; gender : -1; city : 上海; registDate : 2012/7/17 22:58:00; signinLast : 0; lastSignin : 2年前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:49,394 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 13771918 ; 消耗时间：1.2658941745758057
38060 2016-11-26 18:49:49,394 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:49,503 HJSpider.py[line:260] INFO:  此次添加 1 个用户
35172 2016-11-26 18:49:49,503 HJSpider.py[line:182] INFO:  获取的用户uid为：11732497
35172 2016-11-26 18:49:49,504 HJSpider.py[line:182] INFO:  获取的用户uid为：12907718
37664 2016-11-26 18:49:50,141 ListenUsers.py[line:266] DEBUG:  用户: uid : 9508655; name : 紅一葉; nickName : 青苔; gender : -1; city : 上海; registDate : 2011/7/13 21:30:00; signinLast : 623; lastSignin : 5个月前; selfIntroduction : [[[過去に負けない「私」に出逢いたい。

過去に負けない「今」を創りたい。]]]
37664 2016-11-26 18:49:50,141 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 9508655 ; 消耗时间：2.59708309173584
37664 2016-11-26 18:49:50,142 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
38060 2016-11-26 18:49:50,578 ListenUsers.py[line:266] DEBUG:  用户: uid : 12747775; name : PennyPan228; nickName : ; gender : -1; city : 日本; registDate : 2012/4/21 16:18:00; signinLast : 0; lastSignin : 2年前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:50,578 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 12747775 ; 消耗时间：1.1830461025238037
38060 2016-11-26 18:49:50,578 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:50,693 ListenArticles.py[line:151] DEBUG:  文章: uid : 15495374990; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第十九回（1）; commentCount : 0; averageScore : 74; timeLast : 89; publishTime : 2012/8/15 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:49:50,693 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15495374990  贡献者为：4397380
35172 2016-11-26 18:49:51,303 HJSpider.py[line:182] INFO:  获取的用户uid为：4835594
35172 2016-11-26 18:49:51,304 HJSpider.py[line:182] INFO:  获取的用户uid为：2210026
37664 2016-11-26 18:49:51,352 ListenUsers.py[line:266] DEBUG:  用户: uid : 10170809; name : zmzaihujiang; nickName : ; gender : -1; city : 武汉; registDate : 2011/9/4 20:34:00; signinLast : 106; lastSignin : 4个月前; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:51,352 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 10170809 ; 消耗时间：1.21048903465271
37664 2016-11-26 18:49:51,352 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:51,633 HJSpider.py[line:182] INFO:  获取的用户uid为：4683064
38060 2016-11-26 18:49:52,361 ListenUsers.py[line:266] DEBUG:  用户: uid : 7265463; name : haohao0811; nickName : ; gender : 1; city : 上海; registDate : 2011/1/10 21:24:00; signinLast : 596; lastSignin : 4天前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:52,361 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 7265463 ; 消耗时间：1.7819550037384033
38060 2016-11-26 18:49:52,361 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:49:52,551 ListenUsers.py[line:266] DEBUG:  用户: uid : 4628242; name : fang_zai; nickName : fang_zai; gender : 0; city : 其它城市; registDate : 2010/4/3 22:16:00; signinLast : 408; lastSignin : 5小时前; selfIntroduction : [[[]]]
37664 2016-11-26 18:49:52,551 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 4628242 ; 消耗时间：1.1983799934387207
37664 2016-11-26 18:49:52,551 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:52,601 HJSpider.py[line:182] INFO:  获取的用户uid为：4640511
35172 2016-11-26 18:49:52,601 HJSpider.py[line:182] INFO:  获取的用户uid为：7582070
37664 2016-11-26 18:49:53,170 ListenUsers.py[line:221] WARNING:  http://bulo.hujiang.com/u/24567056/: redirect 302
37664 2016-11-26 18:49:53,171 ListenUsers.py[line:223] WARNING:  提示: 您的访问太过频繁，请稍候再试。
37664 2016-11-26 18:49:53,171 ListenUsers.py[line:256] WARNING:  太频繁了，我想把它塞回去，长度是 1
37664 2016-11-26 18:49:53,172 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 24567056 ; 消耗时间：0.6203141212463379
37664 2016-11-26 18:49:53,173 ListenUsers.py[line:208] WARNING:  程序将沉睡8.0秒以避免访问过于频繁
38060 2016-11-26 18:49:53,618 ListenUsers.py[line:266] DEBUG:  用户: uid : 4473882; name : youthchild; nickName : ; gender : 0; city : 海口; registDate : 2010/3/5 21:30:00; signinLast : 25; lastSignin : 2个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:53,619 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 4473882 ; 消耗时间：1.2578389644622803
38060 2016-11-26 18:49:53,619 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:54,147 ListenArticles.py[line:151] DEBUG:  文章: uid : 15501421916; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第二十一回（1）; commentCount : 0; averageScore : 73; timeLast : 93; publishTime : 2012/8/20 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:49:54,148 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15501421916  贡献者为：4397380
38060 2016-11-26 18:49:54,884 ListenUsers.py[line:266] DEBUG:  用户: uid : 9594075; name : 日语楚楚; nickName : ; gender : -1; city : ; registDate : 2011/7/20 16:46:00; signinLast : 23; lastSignin : 5个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:49:54,885 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 9594075 ; 消耗时间：1.2654750347137451
38060 2016-11-26 18:49:54,885 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:49:54,993 HJSpider.py[line:182] INFO:  获取的用户uid为：8408970
35172 2016-11-26 18:49:55,227 HJSpider.py[line:260] INFO:  此次添加 1 个用户
35172 2016-11-26 18:49:55,227 HJSpider.py[line:182] INFO:  获取的用户uid为：3748764
38060 2016-11-26 18:49:55,511 ListenUsers.py[line:221] WARNING:  http://bulo.hujiang.com/u/14043212/: redirect 302
38060 2016-11-26 18:49:55,512 ListenUsers.py[line:223] WARNING:  提示: 您的访问太过频繁，请稍候再试。
38060 2016-11-26 18:49:55,512 ListenUsers.py[line:256] WARNING:  太频繁了，我想把它塞回去，长度是 1
38060 2016-11-26 18:49:55,512 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 14043212 ; 消耗时间：0.6272568702697754
38060 2016-11-26 18:49:55,513 ListenUsers.py[line:208] WARNING:  程序将沉睡8.0秒以避免访问过于频繁
37912 2016-11-26 18:49:57,159 ListenUsers.py[line:221] WARNING:  http://bulo.hujiang.com/u/13370049/: redirect 302
37912 2016-11-26 18:49:57,159 ListenUsers.py[line:223] WARNING:  提示: 您的访问太过频繁，请稍候再试。
37912 2016-11-26 18:49:57,160 ListenUsers.py[line:256] WARNING:  太频繁了，我想把它塞回去，长度是 1
37912 2016-11-26 18:49:57,160 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 13370049 ; 消耗时间：8.131623983383179
37912 2016-11-26 18:49:57,160 ListenUsers.py[line:208] WARNING:  程序将沉睡16.0秒以避免访问过于频繁
37664 2016-11-26 18:50:02,167 ListenUsers.py[line:266] DEBUG:  用户: uid : 24567056; name : AIYTBTBT; nickName : ; gender : 0; city : 北京; registDate : 2014/2/11 10:14:00; signinLast : 230; lastSignin : 1周前; selfIntroduction : [[[]]]
37664 2016-11-26 18:50:02,167 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 24567056 ; 消耗时间：8.994300842285156
37664 2016-11-26 18:50:02,167 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
37664 2016-11-26 18:50:02,167 ListenUsers.py[line:208] WARNING:  程序将沉睡2.0秒以避免访问过于频繁
35172 2016-11-26 18:50:02,168 HJSpider.py[line:182] INFO:  获取的用户uid为：14177733
38060 2016-11-26 18:50:04,248 ListenUsers.py[line:266] DEBUG:  用户: uid : 14043212; name : KevinTony; nickName : 青月; gender : 0; city : 澳大利亚; registDate : 2012/8/8 8:08:00; signinLast : 5; lastSignin : 2年前; selfIntroduction : [[[=w=]]]
38060 2016-11-26 18:50:04,249 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 14043212 ; 消耗时间：8.736621141433716
38060 2016-11-26 18:50:04,249 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
38060 2016-11-26 18:50:04,249 ListenUsers.py[line:208] WARNING:  程序将沉睡2.0秒以避免访问过于频繁
35172 2016-11-26 18:50:04,250 HJSpider.py[line:182] INFO:  获取的用户uid为：837698
37664 2016-11-26 18:50:05,217 ListenUsers.py[line:266] DEBUG:  用户: uid : 8249296; name : 忘忧谷618; nickName : 忘忧谷618; gender : 0; city : 广州; registDate : 2011/4/5 17:32:00; signinLast : 486; lastSignin : 2个月前; selfIntroduction : [[[]]]
37664 2016-11-26 18:50:05,218 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 8249296 ; 消耗时间：3.0502829551696777
37664 2016-11-26 18:50:05,220 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:05,971 ListenArticles.py[line:151] DEBUG:  文章: uid : 15501441916; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第二十一回（2）; commentCount : 0; averageScore : 72; timeLast : 90; publishTime : 2012/8/21 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:50:05,972 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15501441916  贡献者为：4397380
35172 2016-11-26 18:50:06,513 HJSpider.py[line:182] INFO:  获取的用户uid为：4103730
37664 2016-11-26 18:50:06,669 ListenUsers.py[line:266] DEBUG:  用户: uid : 12907718; name : 绯花苏萝; nickName : ; gender : -1; city : 苏州; registDate : 2012/5/5 18:58:00; signinLast : 504; lastSignin : 2个月前; selfIntroduction : [[[]]]
37664 2016-11-26 18:50:06,670 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 12907718 ; 消耗时间：1.4490289688110352
37664 2016-11-26 18:50:06,670 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:06,982 HJSpider.py[line:182] INFO:  获取的用户uid为：2662205
38060 2016-11-26 18:50:07,113 ListenUsers.py[line:266] DEBUG:  用户: uid : 11732497; name : 为栗子学日语; nickName : ; gender : -1; city : 成都; registDate : 2012/2/9 16:02:00; signinLast : 182; lastSignin : 4个月前; selfIntroduction : [[[]]]
38060 2016-11-26 18:50:07,113 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 11732497 ; 消耗时间：2.8632020950317383
38060 2016-11-26 18:50:07,113 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:07,995 ListenArticles.py[line:151] DEBUG:  文章: uid : 15504771698; type : 娱乐; title : 【滑头鬼之孙·千年魔京】第二十三回（1）; commentCount : 3; averageScore : 73; timeLast : 88; publishTime : 2012/8/24 9:00:10; contributorId : 4397380; difficultLevel : 初中级级别; rewards : 3; tags : ['滑头鬼之孙', '千年魔京', '日本动漫', '动漫日语'];
35172 2016-11-26 18:50:07,995 HJSpider.py[line:170] INFO:  **********正在访问文章的UID是：15504771698  贡献者为：4397380
37664 2016-11-26 18:50:08,589 ListenUsers.py[line:266] DEBUG:  用户: uid : 4835594; name : 云雀骸; nickName : 云雀骸; gender : 0; city : 成都; registDate : 2010/5/9 2:58:00; signinLast : 1210; lastSignin : 3周前; selfIntroduction : [[[]]]
37664 2016-11-26 18:50:08,589 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 4835594 ; 消耗时间：1.9186599254608154
37664 2016-11-26 18:50:08,590 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:08,846 HJSpider.py[line:182] INFO:  获取的用户uid为：2380343
35172 2016-11-26 18:50:08,847 HJSpider.py[line:182] INFO:  获取的用户uid为：3704433
38060 2016-11-26 18:50:10,158 ListenUsers.py[line:266] DEBUG:  用户: uid : 2210026; name : 永暗; nickName : 永暗; gender : 0; city : 天津; registDate : 2008/7/11 22:52:00; signinLast : 543; lastSignin : 2年前; selfIntroduction : [[[言語道断]]]
38060 2016-11-26 18:50:10,159 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 2210026 ; 消耗时间：3.0457799434661865
38060 2016-11-26 18:50:10,159 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:10,438 HJSpider.py[line:182] INFO:  获取的用户uid为：7201219
38060 2016-11-26 18:50:11,392 ListenUsers.py[line:266] DEBUG:  用户: uid : 4640511; name : zenobi; nickName : ; gender : 0; city : 长沙; registDate : 2010/4/6 12:20:00; signinLast : 1; lastSignin : 2年前; selfIntroduction : [[[]]]
38060 2016-11-26 18:50:11,392 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 4640511 ; 消耗时间：1.2328779697418213
38060 2016-11-26 18:50:11,393 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:11,439 HJSpider.py[line:260] INFO:  此次添加 1 个用户
35172 2016-11-26 18:50:11,440 HJSpider.py[line:182] INFO:  获取的用户uid为：6311056
37664 2016-11-26 18:50:11,646 ListenUsers.py[line:266] DEBUG:  用户: uid : 4683064; name : 中山優希; nickName : 王子; gender : 1; city : 大理白族自治州; registDate : 2010/4/13 16:37:00; signinLast : 596; lastSignin : 1个月前; selfIntroduction : [[[「無一物...」仏に遭えば仏をころせ、祖に遭えば祖をころせ、何物にも捕らわれず、ただ　あるがままの、己を生きること...]]]
37664 2016-11-26 18:50:11,647 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 4683064 ; 消耗时间：3.0560789108276367
37664 2016-11-26 18:50:11,647 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
35172 2016-11-26 18:50:11,647 HJSpider.py[line:182] INFO:  获取的用户uid为：2608961
38060 2016-11-26 18:50:12,735 ListenUsers.py[line:266] DEBUG:  用户: uid : 7582070; name : nacimei; nickName : ; gender : 0; city : 北京; registDate : 2011/2/15 20:44:00; signinLast : 4; lastSignin : 2年前; selfIntroduction : [[[]]]
38060 2016-11-26 18:50:12,736 ListenUserInfoGetter.py[line:35] INFO:  信息获取成功 : 7582070 ; 消耗时间：1.3427441120147705
38060 2016-11-26 18:50:12,736 ListenUserInfoGetter.py[line:23] WARNING:  目前优先队列有0个元素
